Fecha,cantidad_servicios,tiempo_asignacion_prom,tiempo_arribo_prom,tiempo_respuesta_prom,Cantidad Camb.Color,Cantidad Reclamos,Cantidad Rechazos Internac.,Ciclo Vida_ADULTO MAY,Ciclo Vida_NEONATAL,Ciclo Vida_PEDIATRICO,Sexo_F,Sexo_M,Zona Inicial_INTERIOR,Zona Inicial_NOROESTE,Zona Inicial_NORTE,Zona Inicial_OESTE,Zona Inicial_SUR,Zona Inicial_Z-CHACO,Zona Inicial_Z-CORDOBA,Zona Inicial_Z-CORRIENTES,Zona Inicial_Z-ENTRE RIOS,Zona Inicial_Z-MENDOZA,Zona Inicial_Z-RIO NEGRO,Zona Inicial_Z-SALTA,Zona Inicial_Z-SAN JUAN,Zona Inicial_Z-SAN LUIS,Zona Inicial_Z-SANTA FE,Zona Inicial_Z-SANTIAGO DEL ESTERO,Zona Inicial_Z-TUCUMAN,Provincia_CAPITAL FEDERAL,Provincia_CHACO,Provincia_CONURBANO,Provincia_CORDOBA,Provincia_CORRIENTES,Provincia_ENTRE RIOS,Provincia_MENDOZA,Provincia_RIO NEGRO,Provincia_SALTA,Provincia_SAN JUAN,Provincia_SAN LUIS,Provincia_SANTA FE,Provincia_SANTIAGO DEL ESTERO,Provincia_TUCUMAN
2022-03-27,18,0 days 00:42:52.555555555,0 days 03:52:49.833333333,0 days 03:39:07.722222222,2.0,3.0,0.0,3,0,3,6,12,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0
2022-03-28,42,0 days 01:24:57.642857142,0 days 03:31:18.690476190,0 days 04:58:55.571428571,15.0,7.0,0.0,6,0,19,24,18,2,1,11,5,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,40,0 days 00:42:34.600000,0 days 03:36:01.375000,0 days 04:20:38.400000,10.0,17.0,0.0,2,0,18,21,19,1,0,6,8,6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,20,0,0,0,0,0,0,0,0,0,0,0
2022-03-30,28,0 days 00:11:41.107142857,0 days 03:01:17.500000,0 days 03:15:06.107142857,5.0,1.0,0.0,3,0,15,16,12,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,8,0,0,0,0,0,0,0,0,0,0,0
2022-03-31,31,0 days 00:16:07.677419354,0 days 03:43:02.935483870,0 days 04:00:52.645161290,3.0,9.0,0.0,4,0,17,19,12,0,1,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,12,0,0,0,0,0,0,0,0,0,0,0
2022-04-01,27,0 days 00:19:43.148148148,0 days 02:52:27.962962962,0 days 03:24:02.666666666,5.0,3.0,0.0,4,0,13,16,11,0,2,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,27,0 days 00:46:12.148148148,0 days 02:44:46.074074074,0 days 03:32:12.814814814,3.0,4.0,0.0,11,0,10,14,13,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,11,0,0,0,0,0,0,0,0,0,0,0
2022-04-03,22,0 days 01:09:19.772727272,0 days 06:01:10.454545454,0 days 06:56:45.954545454,10.0,6.0,0.0,3,0,8,13,9,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0
2022-04-04,46,0 days 00:58:56.260869565,0 days 04:04:37.760869565,0 days 04:37:03.804347826,7.0,5.0,0.0,5,0,26,25,21,1,5,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,19,0,0,0,0,0,0,0,0,0,0,0
2022-04-05,53,0 days 00:19:02.905660377,0 days 03:31:00.830188679,0 days 03:41:50.981132075,8.0,16.0,0.0,2,0,25,29,24,1,2,8,6,10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,25,0,0,0,0,0,0,0,0,0,0,0
2022-04-06,49,0 days 01:06:05.061224489,0 days 04:33:24.081632653,0 days 05:44:57.612244897,6.0,15.0,0.0,11,0,21,26,23,0,2,13,5,4,0,0,0,0,0,0,0,0,0,0,0,0,25,0,21,0,0,0,0,0,0,0,0,0,0,0
2022-04-07,49,0 days 00:25:16.918367346,0 days 04:02:14.755102040,0 days 04:29:32.551020408,2.0,8.0,0.0,5,0,26,25,24,0,2,12,7,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,23,0,0,0,0,0,0,0,0,0,0,0
2022-04-08,30,0 days 00:27:31.133333333,0 days 04:50:54.833333333,0 days 04:48:33.900000,9.0,8.0,0.0,3,0,13,14,16,1,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,0,0
2022-04-09,27,0 days 00:10:42.518518518,0 days 02:39:08.925925925,0 days 02:35:48.111111111,2.0,2.0,0.0,4,0,14,14,13,1,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,8,0,0,0,0,0,0,0,0,0,0,0
2022-04-10,24,0 days 01:22:49.708333333,0 days 03:37:28.291666666,0 days 04:05:27.041666666,3.0,0.0,0.0,3,0,14,17,7,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0
2022-04-11,41,0 days 00:59:21.073170731,0 days 03:02:41.341463414,0 days 03:33:22.097560975,8.0,5.0,0.0,5,0,27,16,25,1,2,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,18,0,0,0,0,0,0,0,0,0,0,0
2022-04-12,35,0 days 00:31:13.171428571,0 days 02:07:32.600000,0 days 03:58:44.428571428,4.0,4.0,0.0,8,0,15,21,14,0,1,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,11,0,0,0,0,0,0,0,0,0,0,0
2022-04-13,19,0 days 00:20:33,0 days 03:23:35.947368421,0 days 04:12:18.473684210,0.0,0.0,0.0,2,0,11,9,10,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0
2022-04-14,29,0 days 00:19:21.620689655,0 days 02:07:40.620689655,0 days 02:29:44.689655172,8.0,2.0,0.0,8,0,12,16,13,2,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11,0,0,0,0,0,0,0,0,0,0,0
2022-04-15,20,0 days 00:19:01.050000,0 days 02:03:21.350000,0 days 02:24:41.800000,1.0,0.0,0.0,2,0,11,10,10,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0
2022-04-16,16,0 days 01:45:59.250000,0 days 04:53:30.625000,0 days 06:21:00.312500,1.0,4.0,0.0,1,0,7,7,9,0,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0
2022-04-17,15,0 days 00:03:07.066666666,0 days 03:35:51.866666666,0 days 03:40:55.933333333,0.0,0.0,0.0,1,0,6,7,8,0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,57,0 days 00:22:44.350877192,0 days 04:17:28.122807017,0 days 04:29:25.052631578,13.0,7.0,0.0,4,0,25,25,32,0,5,15,7,9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,33,0,0,0,0,0,0,0,0,0,0,0
2022-04-19,43,0 days 00:18:03.604651162,0 days 02:02:34.465116279,0 days 02:22:55.348837209,4.0,7.0,0.0,3,0,15,26,17,0,2,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,21,0,0,0,0,0,0,0,0,0,0,0
2022-04-20,33,0 days 00:31:56.636363636,0 days 02:42:47.181818181,0 days 03:18:04,7.0,5.0,0.0,8,0,8,22,11,0,2,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0
2022-04-21,34,0 days 00:20:33.235294117,0 days 03:56:43.941176470,0 days 04:19:14.029411764,3.0,0.0,0.0,4,1,19,15,19,0,3,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,14,0,0,0,0,0,0,0,0,0,0,0
2022-04-22,28,0 days 00:15:57.285714285,0 days 02:45:54.750000,0 days 03:03:53.035714285,7.0,4.0,0.0,6,0,9,17,11,0,1,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,21,0,0,0,0,0,0,0,0,0,0,0
2022-04-23,22,0 days 00:19:19.954545454,0 days 02:22:27.090909090,0 days 02:56:18.590909090,2.0,3.0,0.0,1,0,14,16,6,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0
2022-04-24,27,0 days 00:11:06.074074074,0 days 04:25:47.333333333,0 days 04:32:59.666666666,3.0,3.0,0.0,2,0,10,17,10,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0
2022-04-25,57,0 days 00:52:39.035087719,0 days 03:54:54.245614035,0 days 04:40:30.017543859,8.0,23.0,0.0,8,0,24,34,23,0,3,5,4,13,0,0,0,0,0,0,0,0,0,0,0,0,31,0,26,0,0,0,0,0,0,0,0,0,0,0
2022-04-26,39,0 days 00:42:45.410256410,0 days 03:56:20.743589743,0 days 04:51:33.615384615,6.0,6.0,0.0,3,0,18,23,16,2,2,5,6,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,22,0,0,0,0,0,0,0,0,0,0,0
2022-04-27,36,0 days 00:12:45.166666666,0 days 02:44:35.944444444,0 days 02:59:56.444444444,0.0,2.0,0.0,3,0,15,21,15,0,2,6,5,7,0,0,0,0,1,0,0,0,0,0,0,0,15,0,20,0,0,0,1,0,0,0,0,0,0,0
2022-04-28,40,0 days 00:06:27.550000,0 days 02:55:34.100000,0 days 03:01:05,1.0,5.0,0.0,5,0,20,23,17,0,1,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,18,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,34,0 days 00:09:14.764705882,0 days 03:48:07.911764705,0 days 04:02:51.617647058,0.0,6.0,0.0,6,0,14,20,14,0,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,14,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,35,0 days 00:05:17.857142857,0 days 02:24:54.228571428,0 days 02:32:12.942857142,3.0,1.0,0.0,9,0,21,17,18,0,0,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,19,0 days 01:16:48.947368421,0 days 04:42:23.736842105,0 days 06:00:52.473684210,2.0,6.0,0.0,6,0,8,12,7,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0
2022-05-02,67,0 days 00:34:35.656716417,0 days 02:41:17.492537313,0 days 03:17:01.044776119,11.0,7.0,0.0,8,0,37,29,38,0,1,12,9,6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,27,0,0,0,0,0,0,0,0,0,0,0
2022-05-03,53,0 days 00:10:39.716981132,0 days 03:13:53.433962264,0 days 03:25:48.867924528,2.0,7.0,0.0,7,0,29,28,25,0,2,9,4,7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,21,0,0,0,0,0,0,0,0,0,0,0
2022-05-04,41,0 days 00:56:49.121951219,0 days 04:18:30.292682926,0 days 04:15:00.073170731,4.0,9.0,0.0,6,0,20,26,15,1,1,10,6,7,0,0,0,0,0,0,0,0,0,0,0,0,16,0,24,0,0,0,0,0,0,0,0,0,0,0
2022-05-05,48,0 days 00:22:57.708333333,0 days 04:02:02.270833333,0 days 04:38:41.895833333,3.0,15.0,0.0,8,0,20,27,21,3,1,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,27,0,17,0,0,0,0,0,0,0,0,0,0,0
2022-05-06,36,0 days 00:15:26.944444444,0 days 06:31:39.055555555,0 days 06:49:29.416666666,2.0,9.0,0.0,6,0,19,17,19,0,4,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,21,0 days 00:14:09.619047619,0 days 02:27:31.047619047,0 days 02:43:34.428571428,4.0,6.0,0.0,6,0,7,14,7,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0
2022-05-08,19,0 days 01:56:43.105263157,0 days 03:37:19.842105263,0 days 05:35:41.157894736,3.0,2.0,0.0,6,0,6,12,7,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0
2022-05-09,52,0 days 00:33:38.269230769,0 days 02:32:43.903846153,0 days 03:53:31.576923076,1.0,2.0,0.0,5,0,20,26,26,0,6,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,22,0,0,0,0,0,0,0,0,0,0,0
2022-05-10,42,0 days 01:01:05.500000,0 days 04:06:37.714285714,0 days 04:03:57.666666666,0.0,9.0,0.0,5,0,19,21,21,1,4,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,17,0,0,0,0,0,0,0,0,0,0,0
2022-05-11,39,0 days 01:08:58.897435897,0 days 04:06:35.846153846,0 days 05:23:05.615384615,4.0,8.0,0.0,3,0,17,20,19,1,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,14,0,0,0,0,0,0,0,0,0,0,0
2022-05-12,41,0 days 00:21:11.804878048,0 days 04:56:24.414634146,0 days 06:03:22.195121951,5.0,8.0,0.0,9,0,20,25,16,1,2,8,4,8,0,0,0,0,0,0,0,0,0,0,0,0,18,0,21,0,0,0,0,0,0,0,0,0,0,0
2022-05-13,32,0 days 01:06:34.906250,0 days 04:48:00.781250,0 days 05:56:50.187500,8.0,5.0,0.0,3,0,20,15,17,0,3,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0
2022-05-14,20,0 days 00:10:25.950000,0 days 03:16:04.200000,0 days 03:28:24.100000,2.0,0.0,0.0,3,0,8,12,8,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,14,0 days 01:20:35,0 days 01:29:46.500000,0 days 02:39:57.857142857,4.0,2.0,0.0,4,0,4,9,5,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,57,0 days 01:44:01.157894736,0 days 04:28:25.228070175,0 days 04:13:49.807017543,9.0,10.0,0.0,5,0,25,34,23,0,1,15,11,7,0,0,0,0,0,0,0,0,0,0,0,0,23,0,30,0,0,0,0,0,0,0,0,0,0,0
2022-05-17,49,0 days 00:24:28.346938775,0 days 04:39:39.816326530,0 days 05:22:41.857142857,5.0,4.0,0.0,5,0,27,29,20,0,4,11,7,10,0,0,0,0,0,0,0,0,0,0,0,0,17,0,30,0,0,0,0,0,0,0,0,0,0,0
2022-05-18,33,0 days 00:25:08.030303030,0 days 02:29:52.393939393,0 days 03:03:24.121212121,4.0,7.0,0.0,3,0,18,16,17,0,0,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,14,0,0,0,0,0,0,0,0,0,0,0
2022-05-19,44,0 days 01:59:32.795454545,0 days 05:19:33.386363636,0 days 06:02:31.386363636,9.0,7.0,0.0,6,0,25,25,19,0,2,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0,22,0,21,0,0,0,0,0,0,0,0,0,0,0
2022-05-20,29,0 days 01:26:22.344827586,0 days 05:31:29.413793103,0 days 06:26:14.931034482,4.0,14.0,0.0,3,0,12,18,11,0,0,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0
2022-05-21,15,0 days 00:10:32.800000,0 days 03:43:41.266666666,0 days 03:55:40.533333333,1.0,0.0,0.0,3,0,5,7,8,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0
2022-05-22,13,0 days 01:54:19.384615384,0 days 05:44:14.769230769,0 days 04:32:44.769230769,5.0,1.0,0.0,0,0,7,7,6,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0
2022-05-23,42,0 days 01:34:44.595238095,0 days 04:02:05.095238095,0 days 04:11:17.571428571,6.0,10.0,0.0,2,0,23,23,19,0,0,1,13,10,0,0,0,0,0,0,0,0,0,0,0,0,18,0,23,0,0,0,0,0,0,0,0,0,0,0
2022-05-24,41,0 days 00:36:02.951219512,0 days 03:12:20.536585365,0 days 04:23:26.219512195,6.0,8.0,0.0,6,0,16,22,19,0,1,5,6,9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0
2022-05-25,40,0 days 00:12:54.350000,0 days 03:33:44.950000,0 days 03:48:33.600000,4.0,2.0,0.0,5,0,22,25,15,0,2,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,24,0,15,0,0,0,0,0,0,0,0,0,0,0
2022-05-26,51,0 days 01:04:05.039215686,0 days 04:22:10.137254901,0 days 04:41:01.098039215,3.0,10.0,0.0,4,0,24,32,19,0,5,7,7,8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,25,0,0,0,0,0,0,0,0,0,0,0
2022-05-27,15,0 days 00:09:33.266666666,0 days 03:52:11.333333333,0 days 04:07:29.066666666,0.0,1.0,0.0,5,0,6,10,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0
2022-05-28,29,0 days 00:18:12.827586206,0 days 04:44:56.206896551,0 days 05:05:08.655172413,1.0,3.0,0.0,4,0,14,15,14,0,1,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,18,0,11,0,0,0,0,0,0,0,0,0,0,0
2022-05-29,24,0 days 00:07:24.500000,0 days 06:57:54.958333333,0 days 07:09:29.875000,1.0,8.0,0.0,3,0,7,14,10,0,2,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0
2022-05-30,38,0 days 01:03:27.736842105,0 days 04:06:43.105263157,0 days 04:18:57.763157894,3.0,6.0,0.0,7,0,11,21,17,0,1,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,18,0,0,0,0,0,0,0,0,0,0,0
2022-05-31,34,0 days 00:14:46.852941176,0 days 04:25:01.676470588,0 days 04:55:15.529411764,5.0,3.0,0.0,3,0,17,17,17,0,4,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,18,0,16,0,0,0,0,0,0,0,0,0,0,0
2022-06-01,50,0 days 00:35:30.800000,0 days 03:33:07.300000,0 days 03:56:27.940000,8.0,5.0,0.0,8,0,18,30,20,0,3,7,10,7,0,0,0,0,0,0,0,0,0,0,0,0,23,0,27,0,0,0,0,0,0,0,0,0,0,0
2022-06-02,24,0 days 00:47:03.333333333,0 days 02:18:51.708333333,0 days 03:08:09.125000,5.0,4.0,0.0,4,0,9,14,10,1,2,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0
2022-06-03,31,0 days 01:03:12.064516129,0 days 05:11:42.258064516,0 days 05:21:02.677419354,9.0,4.0,0.0,7,0,12,15,16,1,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,0,0,0,0,0,0,0,0,0,0,0
2022-06-04,16,0 days 00:07:56.250000,0 days 04:21:34,0 days 04:33:08.062500,1.0,1.0,0.0,4,0,6,11,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0
2022-06-05,23,0 days 00:44:10,0 days 02:32:51.260869565,0 days 03:09:20.086956521,4.0,2.0,0.0,6,0,8,14,9,0,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0
2022-06-06,41,0 days 01:37:52.609756097,0 days 03:03:59.439024390,0 days 02:57:09.390243902,10.0,6.0,0.0,5,0,19,27,14,0,1,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,20,0,0,0,0,0,0,0,0,0,0,0
2022-06-07,36,0 days 01:12:06.638888888,0 days 03:26:02.861111111,0 days 05:22:21.305555555,3.0,2.0,0.0,7,0,13,22,14,0,2,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,16,0,0,0,0,0,0,0,0,0,0,0
2022-06-08,36,0 days 00:26:42.638888888,0 days 05:11:49.888888888,0 days 05:42:29.527777777,4.0,1.0,0.0,4,0,16,19,17,2,2,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,0,15,0,0,0,0,0,0,0,0,0,0,0
2022-06-09,32,0 days 00:25:31.093750,0 days 03:19:18.375000,0 days 04:02:01.531250,7.0,3.0,0.0,6,0,10,16,16,0,8,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,0,0,0,0,0,0
2022-06-10,24,0 days 00:21:17.500000,0 days 03:29:00.583333333,0 days 03:51:06.291666666,8.0,3.0,0.0,2,0,8,14,10,0,2,0,3,6,0,0,0,0,0,0,0,0,0,1,0,0,12,0,11,0,0,0,0,0,0,0,0,1,0,0
2022-06-11,22,0 days 00:10:15.409090909,0 days 03:22:29.181818181,0 days 03:35:41.227272727,1.0,2.0,0.0,7,0,9,14,8,0,0,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,14,0,7,0,0,0,0,0,0,0,0,1,0,0
2022-06-12,22,0 days 01:33:55.409090909,0 days 03:57:53.954545454,0 days 04:46:00.409090909,7.0,4.0,0.0,3,0,6,14,8,0,0,7,1,4,0,0,0,0,0,0,0,1,0,0,0,0,9,0,11,0,0,0,0,0,0,1,0,0,0,0
2022-06-13,41,0 days 01:07:10.951219512,0 days 04:31:54.292682926,0 days 05:13:34.341463414,7.0,10.0,0.0,4,0,12,23,18,0,4,7,5,10,0,0,0,0,0,0,0,0,0,0,0,0,15,0,25,0,0,0,0,0,0,0,0,0,0,0
2022-06-14,48,0 days 00:40:56.833333333,0 days 04:17:48.020833333,0 days 05:02:33.645833333,11.0,2.0,0.0,10,0,19,29,19,0,1,18,5,7,0,0,0,0,0,0,0,0,0,0,0,0,17,0,26,0,0,0,0,0,0,0,0,0,0,0
2022-06-15,24,0 days 00:53:36.291666666,0 days 02:12:31.541666666,0 days 03:10:22.458333333,5.0,3.0,0.0,4,0,11,10,14,0,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0
2022-06-16,22,0 days 00:34:31,0 days 03:24:55.090909090,0 days 04:01:14.636363636,9.0,3.0,0.0,8,0,7,9,13,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,16,0,5,0,0,1,0,0,0,0,0,0,0,0
2022-06-17,20,0 days 00:09:06.950000,0 days 01:57:41.850000,0 days 02:08:30.200000,2.0,3.0,0.0,6,0,8,12,8,1,1,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0
2022-06-18,31,0 days 00:17:31.225806451,0 days 02:16:14.548387096,0 days 02:35:43.193548387,2.0,1.0,0.0,8,0,14,19,12,1,1,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0
2022-06-19,15,0 days 00:12:19.333333333,0 days 02:12:37.733333333,0 days 02:26:09.600000,2.0,3.0,0.0,4,0,5,8,7,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0
2022-06-20,17,0 days 01:15:27.117647058,0 days 01:27:41.882352941,0 days 02:45:41.117647058,4.0,2.0,0.0,4,0,9,8,9,0,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0
2022-06-21,40,0 days 00:16:51.600000,0 days 04:04:40.200000,0 days 04:26:42.625000,7.0,6.0,0.0,2,0,8,21,19,0,4,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,19,0,21,0,0,0,0,0,0,0,0,0,0,0
2022-06-22,46,0 days 00:20:03.500000,0 days 03:08:17.869565217,0 days 03:31:23,1.0,4.0,0.0,3,0,17,28,18,0,3,9,4,9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,23,0,0,0,0,0,0,0,0,0,0,0
2022-06-23,35,0 days 00:34:31.628571428,0 days 03:12:40.514285714,0 days 03:51:33.142857142,9.0,6.0,0.0,3,0,16,21,14,0,1,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,0,0,0,0,0,0,0,0,0,0,0
2022-06-24,28,0 days 00:58:22.750000,0 days 05:08:48.892857142,0 days 06:09:40.964285714,8.0,3.0,0.0,8,0,11,12,16,3,1,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0,0,0,0,0
2022-06-25,20,0 days 01:02:05.150000,0 days 03:48:40.600000,0 days 04:53:00.700000,1.0,5.0,0.0,7,0,9,13,7,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0
2022-06-26,16,0 days 00:37:01.937500,0 days 02:00:58.500000,0 days 02:40:03.562500,3.0,2.0,0.0,1,0,7,8,8,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0
2022-06-27,44,0 days 00:11:17.977272727,0 days 04:12:12.704545454,0 days 04:05:52.159090909,1.0,6.0,0.0,7,0,15,27,17,0,3,10,7,7,0,0,0,0,0,0,0,0,0,0,0,0,17,0,27,0,0,0,0,0,0,0,0,0,0,0
2022-06-28,37,0 days 00:38:33.918918918,0 days 03:23:01.054054054,0 days 04:03:23.135135135,2.0,1.0,0.0,5,0,15,21,16,0,2,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,19,0,0,0,0,0,0,0,0,0,0,0
2022-06-29,33,0 days 00:42:23.363636363,0 days 04:00:49,0 days 04:10:23.363636363,3.0,12.0,0.0,6,0,10,28,5,0,2,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0
2022-06-30,30,0 days 00:31:54.066666666,0 days 03:15:48.333333333,0 days 03:52:30.733333333,3.0,6.0,0.0,3,0,9,16,14,0,2,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0
2022-07-01,28,0 days 00:23:09.785714285,0 days 03:32:20.107142857,0 days 03:57:50.321428571,1.0,2.0,0.0,7,0,14,13,15,0,1,5,2,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0
2022-07-02,22,0 days 00:24:25.681818181,0 days 03:14:32,0 days 03:41:05.454545454,5.0,1.0,0.0,5,0,8,13,9,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0
2022-07-03,10,0 days 00:11:44.800000,0 days 06:44:30.500000,0 days 06:57:48.100000,0.0,1.0,0.0,3,0,4,6,4,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0
