Fecha,cantidad_servicios,tiempo_asignacion_prom,tiempo_arribo_prom,tiempo_respuesta_prom,Cantidad Camb.Color,Cantidad Reclamos,Cantidad Rechazos Internac.,Ciclo Vida_ADULTO MAY,Ciclo Vida_NEONATAL,Ciclo Vida_PEDIATRICO,Sexo_F,Sexo_M,Zona Inicial_INTERIOR,Zona Inicial_NOROESTE,Zona Inicial_NORTE,Zona Inicial_OESTE,Zona Inicial_SUR,Zona Inicial_Z-CATAMARCA,Zona Inicial_Z-CHACO,Zona Inicial_Z-CHUBUT,Zona Inicial_Z-CORDOBA,Zona Inicial_Z-CORRIENTES,Zona Inicial_Z-ENTRE RIOS,Zona Inicial_Z-FORMOSA,Zona Inicial_Z-JUJUY,Zona Inicial_Z-LA PAMPA,Zona Inicial_Z-LA RIOJA,Zona Inicial_Z-MENDOZA,Zona Inicial_Z-MISIONES,Zona Inicial_Z-NEUQUEN,Zona Inicial_Z-RIO NEGRO,Zona Inicial_Z-SALTA,Zona Inicial_Z-SAN JUAN,Zona Inicial_Z-SAN LUIS,Zona Inicial_Z-SANTA CRUZ,Zona Inicial_Z-SANTA FE,Zona Inicial_Z-SANTIAGO DEL ESTERO,Zona Inicial_Z-TIERRA DEL FUEGO,Zona Inicial_Z-TUCUMAN,Provincia_CAPITAL FEDERAL,Provincia_CATAMARCA,Provincia_CHACO,Provincia_CHUBUT,Provincia_CONURBANO,Provincia_CORDOBA,Provincia_CORRIENTES,Provincia_ENTRE RIOS,Provincia_FORMOSA,Provincia_JUJUY,Provincia_LA PAMPA,Provincia_LA RIOJA,Provincia_MENDOZA,Provincia_MISIONES,Provincia_NEUQUEN,Provincia_RIO NEGRO,Provincia_SALTA,Provincia_SAN JUAN,Provincia_SAN LUIS,Provincia_SANTA CRUZ,Provincia_SANTA FE,Provincia_SANTIAGO DEL ESTERO,Provincia_TIERRA DEL FUEGO,Provincia_TUCUMAN
2022-11-12,29,0 days 00:13:39.586206896,0 days 00:55:34.689655172,0 days 01:11:03.034482758,6.0,1.0,0.0,3,0,9,15,14,1,2,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-13,36,0 days 00:16:57.222222222,0 days 00:39:30.583333333,0 days 01:02:54.583333333,2.0,2.0,0.0,6,0,8,18,18,1,7,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-14,72,0 days 00:06:40.666666666,0 days 00:27:15.902777777,0 days 00:37:04.152777777,13.0,4.0,0.0,6,0,22,47,25,7,7,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-15,53,0 days 00:13:24.396226415,0 days 00:25:57.924528301,0 days 00:41:16.660377358,7.0,2.0,0.0,4,0,10,28,25,1,5,7,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-16,53,0 days 00:04:19.396226415,0 days 00:21:45.433962264,0 days 00:26:59.584905660,8.0,1.0,0.0,6,0,16,31,22,1,6,10,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-17,35,0 days 00:10:13.571428571,0 days 00:23:07.600000,0 days 00:35:37.028571428,1.0,1.0,0.0,7,0,11,23,12,2,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-18,37,0 days 00:06:36.027027027,0 days 01:02:14.270270270,0 days 01:14:58.270270270,3.0,1.0,0.0,3,0,10,22,15,0,1,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-11-19,28,0 days 00:11:40.714285714,0 days 00:25:42.214285714,0 days 00:39:13.535714285,4.0,0.0,0.0,9,0,4,16,12,1,1,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-20,34,0 days 00:08:12.764705882,0 days 00:26:02.647058823,0 days 00:41:26.205882352,3.0,1.0,0.0,9,0,10,21,13,1,3,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,11,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
2022-11-21,29,0 days 00:05:24.068965517,0 days 00:09:51.965517241,0 days 00:26:12.896551724,2.0,0.0,0.0,1,0,7,13,16,0,1,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-22,50,0 days 00:07:22.760000,0 days 00:16:40.380000,0 days 00:33:22.500000,4.0,0.0,0.0,9,0,9,30,20,1,2,8,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-23,58,0 days 00:07:39.396551724,0 days 00:40:22.224137931,0 days 01:01:10.137931034,7.0,1.0,0.0,9,0,12,34,24,2,4,6,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-24,59,0 days 00:10:06.542372881,0 days 00:28:05.254237288,0 days 00:45:34.152542372,10.0,0.0,0.0,5,0,16,38,21,4,6,15,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-25,44,0 days 00:22:09.113636363,0 days 00:26:17.431818181,0 days 01:01:56.954545454,6.0,6.0,0.0,8,0,5,23,21,3,2,11,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-11-26,23,0 days 00:09:25.956521739,0 days 00:19:23.304347826,0 days 00:30:27.869565217,3.0,0.0,0.0,6,0,3,17,6,2,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-27,27,0 days 00:13:05.592592592,0 days 00:25:56.222222222,0 days 00:41:03,2.0,0.0,0.0,7,0,4,18,9,0,1,4,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-11-28,64,0 days 00:15:57.343750,0 days 00:27:46.500000,0 days 00:46:19.109375,8.0,2.0,0.0,10,0,5,38,26,1,7,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-29,71,0 days 00:13:28.267605633,0 days 00:38:48.760563380,0 days 00:55:20.859154929,6.0,4.0,0.0,20,0,7,48,23,1,5,19,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-30,52,0 days 00:05:32.596153846,0 days 01:02:21.096153846,0 days 01:09:22.903846153,5.0,3.0,0.0,15,0,8,31,21,0,3,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-01,64,0 days 00:13:44.328125,0 days 00:36:10.234375,0 days 00:52:52.875000,5.0,1.0,0.0,9,0,10,39,25,3,3,6,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-02,60,0 days 00:19:02.966666666,0 days 00:40:21.283333333,0 days 01:05:49.733333333,5.0,0.0,0.0,17,0,6,33,27,1,5,11,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-03,50,0 days 00:07:03.240000,0 days 00:28:37.400000,0 days 00:37:58.300000,5.0,0.0,0.0,11,0,5,31,19,0,3,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-04,56,0 days 00:12:00.482142857,0 days 00:53:19.482142857,0 days 01:09:29.178571428,1.0,1.0,0.0,8,0,10,30,26,1,2,11,9,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-05,105,0 days 00:17:29.580952380,0 days 00:40:35.866666666,0 days 01:02:01.466666666,11.0,1.0,0.0,20,0,6,61,44,2,8,12,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-06,98,0 days 00:25:51.734693877,0 days 00:47:46.214285714,0 days 01:20:11.112244897,9.0,6.0,0.0,24,0,9,70,28,1,3,18,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-07,116,0 days 00:17:24.612068965,0 days 00:35:49.948275862,0 days 00:57:21.051724137,4.0,2.0,0.0,28,0,18,77,39,3,7,28,10,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-12-08,68,0 days 00:27:36.352941176,0 days 00:24:24,0 days 00:53:55.661764705,6.0,5.0,0.0,30,0,9,49,19,1,3,18,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,26,0,0,0,38,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2022-12-09,70,0 days 00:17:28.114285714,0 days 00:30:00.414285714,0 days 00:50:02.985714285,4.0,3.0,0.0,18,0,15,49,21,2,1,16,7,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,31,0,0,0,33,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2022-12-10,93,0 days 00:31:23.064516129,0 days 00:27:19.354838709,0 days 01:01:02.333333333,5.0,6.0,0.0,24,0,15,53,40,1,4,23,7,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,0,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-12-11,86,0 days 00:47:54.976744186,0 days 00:22:03.186046511,0 days 01:14:19.255813953,5.0,6.0,0.0,26,0,13,58,28,1,7,23,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12,129,0 days 00:13:14.279069767,0 days 00:47:18.449612403,0 days 01:03:03.728682170,7.0,6.0,0.0,22,0,17,81,48,1,8,23,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13,92,0 days 00:20:21.641304347,0 days 00:35:51.489130434,0 days 00:58:00.858695652,5.0,1.0,0.0,12,0,14,57,35,5,5,24,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-14,105,0 days 00:36:13.371428571,0 days 00:55:54.171428571,0 days 01:34:41.857142857,4.0,8.0,0.0,31,0,7,64,41,6,6,17,13,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-12-15,73,0 days 00:31:32.397260273,0 days 00:43:24.013698630,0 days 01:16:41.917808219,8.0,5.0,0.0,17,0,6,41,32,5,1,18,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-16,94,0 days 00:09:14.117021276,0 days 00:50:11.765957446,0 days 01:01:33.765957446,2.0,2.0,0.0,25,0,7,58,36,4,7,19,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17,56,0 days 00:18:10.339285714,0 days 00:47:39.500000,0 days 01:07:28.910714285,1.0,1.0,0.0,13,0,9,37,19,1,2,15,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18,37,0 days 00:04:19.135135135,0 days 00:17:43.378378378,0 days 00:24:35.135135135,1.0,0.0,0.0,6,0,4,25,12,1,3,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-19,93,0 days 00:10:02.182795698,0 days 00:19:01.903225806,0 days 00:39:04.602150537,5.0,1.0,0.0,19,0,10,58,35,3,8,18,15,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-20,69,0 days 00:10:19.652173913,0 days 00:26:19.043478260,0 days 00:46:21.536231884,4.0,1.0,0.0,15,0,7,47,22,4,10,10,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-21,79,0 days 00:11:35.835443037,0 days 00:30:17.202531645,0 days 00:52:09.443037974,1.0,3.0,0.0,23,0,4,39,40,1,3,12,9,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,35,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-22,53,0 days 00:30:39.735849056,0 days 00:52:00.584905660,0 days 01:30:00.188679245,5.0,7.0,0.0,9,0,6,31,22,1,1,12,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-23,65,0 days 00:11:00.261538461,0 days 00:39:41.076923076,0 days 01:07:42.123076923,2.0,0.0,0.0,18,0,5,38,27,1,5,17,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-24,32,0 days 00:17:38.968750,0 days 00:16:43.843750,0 days 00:39:17.031250,3.0,0.0,0.0,6,0,3,18,14,1,2,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-25,27,0 days 01:03:51.629629629,0 days 00:16:33.703703703,0 days 01:22:40.851851851,0.0,1.0,0.0,7,0,4,17,10,0,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-26,81,0 days 00:07:40.271604938,0 days 00:50:02.604938271,0 days 01:00:28.209876543,4.0,0.0,0.0,15,0,7,46,35,5,8,13,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-27,70,0 days 00:17:37.900000,0 days 00:45:24.700000,0 days 01:04:40.171428571,2.0,0.0,0.0,14,0,6,38,32,4,5,4,14,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-28,79,0 days 00:09:14.164556962,0 days 00:48:15.341772151,0 days 00:59:37.873417721,10.0,3.0,0.0,20,0,10,54,25,1,3,21,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-29,61,0 days 00:13:08.934426229,0 days 00:41:46.196721311,0 days 00:57:58.606557377,11.0,0.0,0.0,21,0,6,36,25,6,2,13,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-30,45,0 days 00:06:20.622222222,0 days 00:43:22.266666666,0 days 00:53:23.333333333,2.0,0.0,6.0,10,0,11,27,18,5,1,8,5,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-31,24,0 days 00:18:24.666666666,0 days 00:35:40,0 days 00:56:50.333333333,0.0,0.0,0.0,8,0,4,16,8,1,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-01-01,11,0 days 00:08:10.181818181,0 days 00:16:52.909090909,0 days 00:26:56.363636363,0.0,0.0,0.0,4,0,2,9,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-02,59,0 days 00:19:40.830508474,0 days 00:28:21.101694915,0 days 00:52:39.898305084,6.0,2.0,0.0,9,0,6,32,27,5,7,9,5,8,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-03,43,0 days 00:06:11.162790697,0 days 00:33:50.651162790,0 days 00:43:07.325581395,2.0,4.0,0.0,11,0,5,25,18,3,4,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-04,44,0 days 00:10:46.704545454,0 days 00:41:02.363636363,0 days 00:54:18,1.0,1.0,0.0,13,0,9,25,19,3,3,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-05,34,0 days 00:09:16.970588235,0 days 00:51:15.235294117,0 days 01:03:54.382352941,2.0,2.0,0.0,7,0,5,19,15,2,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-01-06,26,0 days 00:09:46.500000,0 days 01:08:03.807692307,0 days 01:20:35.769230769,2.0,1.0,0.0,4,0,1,17,9,1,0,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-01-07,29,0 days 00:30:08.379310344,0 days 00:21:42.965517241,0 days 00:54:09.793103448,3.0,0.0,0.0,7,0,2,18,11,5,1,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-08,21,0 days 00:10:54.380952380,0 days 00:27:04.095238095,0 days 00:40:48.857142857,4.0,0.0,0.0,5,0,0,15,6,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-09,30,0 days 00:05:45.366666666,0 days 00:49:11.133333333,0 days 00:59:44.866666666,2.0,3.0,0.0,5,0,5,25,5,6,6,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-10,38,0 days 00:03:15.026315789,0 days 00:35:49.315789473,0 days 00:41:26.552631578,4.0,0.0,0.0,5,0,2,23,15,1,1,7,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-11,20,0 days 00:16:26,0 days 00:34:30.550000,0 days 00:55:02.650000,1.0,0.0,0.0,4,0,0,13,7,0,2,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-12,27,0 days 00:06:45.222222222,0 days 00:25:39.074074074,0 days 00:34:20.740740740,3.0,0.0,0.0,7,0,2,14,13,3,2,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-13,29,0 days 00:09:34,0 days 00:35:52.689655172,0 days 00:47:35.344827586,0.0,1.0,0.0,10,0,7,15,14,2,1,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-14,17,0 days 00:11:05.294117647,0 days 01:04:16.411764705,0 days 01:16:46.705882352,0.0,1.0,0.0,2,0,4,11,6,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-15,23,0 days 00:58:12.608695652,0 days 00:25:17.086956521,0 days 01:33:45.391304347,5.0,2.0,0.0,3,0,8,20,3,1,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-16,37,0 days 00:05:21.432432432,0 days 00:28:37.081081081,0 days 00:35:11.189189189,4.0,1.0,0.0,4,0,7,23,14,4,2,0,10,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-17,22,0 days 00:04:39.954545454,0 days 00:38:53.863636363,0 days 00:49:33.818181818,0.0,2.0,0.0,3,0,2,12,10,2,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-18,25,0 days 00:12:55.320000,0 days 00:42:34.960000,0 days 01:03:27.560000,1.0,0.0,0.0,2,0,6,12,13,2,2,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-19,23,0 days 00:13:30.608695652,0 days 00:23:16.043478260,0 days 01:01:14.782608695,5.0,0.0,0.0,2,0,2,12,11,0,2,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-20,27,0 days 00:13:28.370370370,0 days 00:18:34.407407407,0 days 00:49:15.962962962,3.0,0.0,0.0,4,0,7,16,11,1,2,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-21,17,0 days 00:12:54.294117647,0 days 00:53:12.235294117,0 days 01:08:26,1.0,0.0,0.0,1,0,3,10,7,1,0,4,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-22,15,0 days 00:08:10.600000,0 days 00:38:53.533333333,0 days 00:51:51.333333333,0.0,1.0,0.0,2,0,4,9,6,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-23,23,0 days 00:08:15.086956521,0 days 00:40:54.173913043,0 days 00:55:01.608695652,3.0,2.0,0.0,3,0,5,13,10,1,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-24,32,0 days 00:05:26.312500,0 days 00:23:04.250000,0 days 00:34:48.312500,2.0,0.0,0.0,6,0,11,21,11,2,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
